,variant,respondent,task,taskText,time,rawPath,ease,lostness,note,success,issues
200,non-interactive,26,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",49.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,2,6,"I couldn't click the orders page first - had to go to returns. From the returns page i had to go back to the orders page, which was a wasted step.",1,"return-from-orders, order-copy"
201,non-interactive,27,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,40.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2,3,2,,1,
202,non-interactive,27,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,55.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,2,2,lost basket/ wishlist after logging in,1,"sign-up-need, cart-removed"
203,non-interactive,27,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",32.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,3,2,,1,
204,non-interactive,28,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,110.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,7,1,,1,
205,non-interactive,28,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,134.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,6,5,,1,
206,non-interactive,28,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",65.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,7,1,,1,
207,non-interactive,30,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,89.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1,6,3,I clicked buy but couldn't add it to my basket or view my basket ,0,buy-button
208,non-interactive,30,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,59.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2,6,5,I tried to click the shopping basket from the wish list screen but it wouldn't take me there,0,wishlist-cart-unavailable
209,non-interactive,30,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",66.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,5,5,,1,
210,non-interactive,31,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,75.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,3,5,,1,
211,non-interactive,31,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,136.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1,1,7,"After ""registering"" to enable checkout I couldn't select the basket any more - the tshirt option kept highlighting",0,cart-unavailable
212,non-interactive,31,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",69.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,4,,1,
213,non-interactive,33,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,88.328,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,5,3,,1,
214,non-interactive,33,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,73.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2,2,5,When I tried to checkout it said I had to have an account.,0,sign-up-need
215,non-interactive,33,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",47.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3,1,5,"I tried to click on the returns policy at the bottom of the page but there is no link to information. I couldn't find how or where to return my item,.",0,return-policy
216,non-interactive,34,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,96.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,4,6,"No real issues, however the shirt it would let me click wasn't the cheapest. ",1,not-the-cheapest
217,non-interactive,34,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,77.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > BILLING > PAYMENT > SUMMARY > THANKS,4,5,"When adding to cart, it's nice when the checkout pops up - I kept thinking it hadn't added. Doesn't feel the smoothest.",1,"cart-confirmation, no-smooth"
218,non-interactive,34,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",59.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,5,When clicking into my account it tried to get me to return before copying my order number which did make it a bit trickier. ,1,order-copy
219,non-interactive,35,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,87.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1,5,4,Couldn't get the wish list star to select,0,wishlist-cant-add
220,non-interactive,35,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,49.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2,5,3,Clicking on the initial checkout symbol didn't go anywhere,0,wishlist-cart-unavailable
221,non-interactive,35,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",68.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > LOGIN,2,6,"Couldn't simulate log in to access my account, clicking on Return Policy and Contact didn't go anywhere ",0,return-policy
222,non-interactive,36,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,92.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,1,5,Unable to select the cheapest shirt,1,not-the-cheapest
223,non-interactive,36,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,155.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,3,5,,1,
224,non-interactive,36,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",69.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,3,,1,
225,non-interactive,39,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,400.0,BEGIN-1 > HOME/T1 > TSHIRTS > HOME/T1 > TSHIRTS > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1 > TSHIRTS > TSHIRT/T1,1,7,"The website wouldn't scroll down properly, and I couldn't select the product for my wishlist. ",0,
226,non-interactive,39,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,69.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2,1,4,"the website wouldn't let me select the product for purchase when lookig on the wishlist. I couldn't buy the product without securing an account, which the website wouldn't allow me to do. ",0,
227,non-interactive,39,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",37.0,BEGIN-3 > HOME/T3,1,4,I couldn't return the item as the return link wasn't active. ,0,
228,non-interactive,40,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,105.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,4,2,Could not filter by price so made it more difficult ensuring I had chosen the cheapest t-shirt,1,no-sort
229,non-interactive,40,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,57.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2,6,3,Wasn't sure how to add from wish list to basket - I click o the trolley but didn't know I had added it as I wasn't informed,0,"wishlist-cart-unavailable, cart-confirmation"
230,non-interactive,40,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",91.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT,5,4,It wasn't clear that you had to obtain the order number before you could start the return. I would have expected to see my order and be able to start the return from there.,1,"order-copy, return-from-orders"
234,non-interactive,42,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,210.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,6,3,A bit slow?,1,slow
235,non-interactive,42,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,189.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2,4,6,Could not click on what I wanted.,0,couldnt-click
236,non-interactive,42,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",291.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,3,7,,1,
243,non-interactive,49,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,71.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,5,5,none,1,ok
244,non-interactive,49,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,23.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2,5,5,,0,
245,non-interactive,49,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",57.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,7,7,,1,
249,non-interactive,51,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,61.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,6,2,I wanted to click to sort by price but this wasn't a coded option,1,no-sort
250,non-interactive,51,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,85.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,4,3,"When I created an account, it lost my wishlist and basket items which was frustrating.",1,wishlist-removed
251,non-interactive,51,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",89.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,3,5,Wanted to go to return policy at the bottom. Didn't know why it said 'this order can't be returned' when i hadn't put anything in - surely this should be a different error message? Wasn't clear I had to go to my orders first to copy the order ID. Probably because it didn't let me go there initially.,1,"return-policy, wrong-error-message, order-copy"
255,non-interactive,53,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,97.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,5,3,"I thought that the star icon represented the 'wish list', but I was uncertain until I clicked on the icon.  I think it would be helpful if there was a notation next to the star icon which makes it clear what it is.",1,add-to-wishlist-unclear
256,non-interactive,53,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,41.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2,6,2,"I knew that the shopping trolley icon meant to add to basket, but I would like it if on clicking the icon a notation appeared to confirm that the item had been added to my trolley.",0,cart-confirmation
257,non-interactive,53,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",69.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN,1,6,"I was unable to complete this task as I was unable to locate my order as I did not have any login details as I had not created an account,",0,no-login-details
258,non-interactive,54,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,35.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,7,2,,1,
259,non-interactive,54,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,70.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > BILLING > PAYMENT > SUMMARY > THANKS,7,1,,1,
260,non-interactive,54,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",46.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,7,2,,1,
264,non-interactive,57,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,62.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,6,5,,1,
265,non-interactive,57,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,76.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > BILLING > PAYMENT > SUMMARY > THANKS,5,5,"When I went to checkout my card after adding the item from my wishlist I was asked to be logged in. I then created an account and was automatically logged in, but then the contents of my wishlist had disappeared so I had to start over again.",1,"sign-up-need, wishlist-removed"
266,non-interactive,57,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",44.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,5,The copy/paste of the order number is not very intuitive. It wasnt clear that I had to go to the recent orders page first to copy the order number first before going to returns and paste it in,1,order-copy
267,non-interactive,60,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,42.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 : [ Action outside hotspots ] > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,6,2,,1,
268,non-interactive,60,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,55.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,4,3,Logging in removed the item from the wishlist,1,cart-removed
269,non-interactive,60,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",42.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,5,2,,1,
270,non-interactive,61,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,89.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,5,6,,1,
271,non-interactive,61,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,113.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,3,7,,1,
272,non-interactive,61,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",54.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,6,,1,
273,non-interactive,62,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,87.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,5,5,No issues,1,ok
274,non-interactive,62,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,87.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,3,4,No issues. It just wasn't most intuitive process,1,unintuitive
275,non-interactive,62,3,"You’ve received the package with the T-shirt you had ordered. While you have not opened the packaging yet, you’ve decided you would like to send it back. Request this via the store site.",54.0,BEGIN-3 > HOME/T3 : [Login] > LOGIN > HOME/T3-2 : [John Doe] > PROFILE/OVERVIEW : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > POPUP-COMPLAINT > PROFILE/RETURS : [ Action outside hotspots ] > PROFILE/RETURS-2 : [Previous purchases] > PROFILE/PURCHASES : [ Action outside hotspots ] > PROFILE/PURCHASES-2 : [FAQ] > PROFILE/RETURS > POPUP-COMPLAINT > PROFILE/RETURS-3,4,5,,1,ok
276,non-interactive,65,1,You’re browsing for an inexpensive T-shirt that you could come back to buy later. Choose the cheapest plain black T-shirt that you can find in the store and add it to your wish list.,97.0,BEGIN-1 > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2 : [ Action outside hotspots ] > TSHIRT/T1-2,6,2,,1,
277,non-interactive,65,2,Purchase the cheapest plain black T-shirt that you previously added to your wishlist.,70.0,BEGIN-2 > HOME/T2 : [star-icon] > WISHLIST : [Vector-add-to-cart] > WISHLIST/2 : [cart-icon] > CART > CART > CART/2 > CART/2 : [Sign up] > REGISTER > HOME/T1 > TSHIRTS > TSHIRT/T1 > TSHIRT/T2-1 > TSHIRT/T2-2 > CART/3 > BILLING > PAYMENT > SUMMARY > THANKS,7,1,,1,unclickable
